name                            ,protocol,src_ips,src_ports,dst_ports,TP ,FP ,UP ,TN     ,FN,UN
5749449ca122e8a203a530586a1f28f2,UDP     ,23     ,1        ,23       ,23 ,1  ,23 ,2766557,0 ,0 ,2658423,0      ,37
58c00bfa1a7cdeed42dec16b50b7a299,UDP     ,3      ,1        ,112      ,3  ,1  ,112,3733833,0 ,0 ,3126866,28954  ,19
58fcb1f95687371795ab9dff690ba969,TCP     ,31284  ,24788    ,1        ,662,39 ,1  ,2135258,0 ,0 ,1553748,6412120,13
59e410269c9f81d926f9de2343e6aa62,TCP     ,7031   ,6662     ,1        ,817,1  ,1  ,8571335,0 ,0 ,1517602,2445   ,8
5aa0246c05de3435cdd12603753fecb4,TCP     ,13595  ,12237    ,1        ,400,542,1  ,359414 ,0 ,0 ,1553790,8322900,5
5bdf5fc1273bda23ccaff90e5cffb40f,UDP     ,13     ,1        ,191      ,13 ,1  ,191,1170555,0 ,0 ,3135266,79670  ,21
5c8e952b86c6f58a0635dd4a5bcd46e6,UDP     ,14     ,1        ,181      ,14 ,1  ,181,1846548,0 ,0 ,3135266,71414  ,11
5cc22060a7e9457ee619db0c95efeadd,UDP     ,3      ,1        ,90       ,3  ,1  ,90 ,2134910,0 ,0 ,3125527,23721  ,18
5d3064fec54e8e50c1eee178329cbed3,UDP     ,12     ,1        ,12       ,12 ,1  ,12 ,2520897,0 ,0 ,2586122,0      ,4
5db6ca9c77777d22f9efc0ba14d37993,TCP     ,15294  ,13606    ,1        ,348,433,1  ,561955 ,0 ,0 ,1515481,8179022,24
5e4a76b0128f0991638e03b3b0d7ce4d,TCP     ,33515  ,26157    ,1        ,660,12 ,1  ,4213925,0 ,0 ,1552516,4264475,34
60db4bacc978b34e89ac9c58e8969957,TCP     ,16958  ,14956    ,1        ,322,348,1  ,323290 ,0 ,0 ,1516547,8354599,7
6174c4036ef81a53042d275341463199,TCP     ,2156   ,2350     ,1        ,940,46 ,1  ,145158 ,0 ,0 ,2025742,8106708,27
6297de9c19ce35bb4738bd3687512a9a,UDP     ,6      ,1        ,95       ,6  ,1  ,95 ,1047486,0 ,0 ,3135264,77183  ,8
64be1c0b77483f14abbbdbb76d5ec305,TCP     ,14210  ,12781    ,1        ,390,567,1  ,347899 ,0 ,0 ,1522511,8321916,18
6580a0015f03e7d63b56b7e2ca62908c,TCP     ,5048   ,4863     ,1        ,291,504,1  ,295879 ,0 ,0 ,1624682,8271348,16
65be65eff3db76438f48cab4c215ca37,TCP     ,23     ,1        ,1        ,23 ,1  ,1  ,5364352,0 ,0 ,803386 ,52095  ,1
68387e4ccd91c2f0a78bd8050165b33a,UDP     ,2      ,1        ,63       ,2  ,1  ,63 ,1450569,0 ,0 ,3135266,13481  ,20
68a4dfd6ab5867239540d9492e83936b,TCP     ,1782   ,2010     ,1        ,945,45 ,1  ,183110 ,0 ,0 ,2038901,8101181,14
6a0d938f9c5df9d0888ccdb002ea142b,TCP     ,26114  ,21571    ,1        ,817,75 ,1  ,1070010,0 ,0 ,1541759,7578420,34
6b443b1d79fc5ad00f9eaa65e08b5ae8,UDP     ,12     ,1        ,414      ,12 ,1  ,414,1680773,0 ,0 ,3135266,8081   ,25
6c2b6b2d4e7fe0dedba454f8f999ab2d,TCP     ,34134  ,26572    ,1        ,584,1  ,1  ,7879250,0 ,0 ,1418464,503    ,18
6c94d9829f082c1d8174d6086d840667,UDP     ,16     ,1        ,434      ,16 ,1  ,434,1071275,0 ,0 ,3135266,0      ,25
6cd82763f267059c349a88f60e7d51d4,TCP     ,12397  ,11321    ,1        ,151,706,1  ,390072 ,0 ,0 ,1592928,8297470,77
